,decibel
49452,24.010593505505785
49453,24.736145035738126
49454,25.43082361928431
49455,26.038585073745814
49456,26.60946524016254
49457,27.15380207624208
49458,27.561729596539607
49459,27.705278013231794
49460,27.641244692951442
49461,27.56176881660229
49462,27.631601741834015
49463,27.844879597087598
49464,28.023360398673685
49465,28.174930249109337
49466,28.5498221858661
49467,29.262813293014847
49468,30.183905980952424
49469,30.846264688734323
49470,30.757788033933913
49471,30.02444932634829
49472,29.116410105526146
49473,28.321828654547623
49474,27.802450948776016
49475,27.48627689677958
49476,27.04573842184613
49477,26.335855220423184
49478,25.69234125436349
49479,25.513002330252384
49480,25.922546949052627
49481,26.833591021335742
49482,27.933786261994573
49483,28.776186774358507
49484,29.28976743115887
49485,29.876846087579768
49486,30.70888841089761
49487,31.438832337551965
49488,31.801721738772507
49489,31.8277698018564
49490,31.547484491212167
49491,31.29000394328667
49492,31.668820999594416
49493,32.95359651840774
49494,35.077799410369465
49495,37.96876383483146
49496,40.9828153359856
49497,42.96116036738698
49498,43.822959417841545
49499,43.93960862631964
49500,42.31214779010336
49501,39.146824358376506
49502,35.83167553781741
49503,33.13822142294866
49504,31.34997434018667
49505,30.559534095750955
49506,30.528833289594598
49507,30.613924019102324
49508,30.330713332471536
49509,29.774132661830496
49510,29.224062197580967
49511,28.84559547152965
49512,28.596026586272068
49513,28.242994269450005
49514,27.62543547731862
49515,27.00110310352517
49516,26.618004895749795
49517,26.39929720549081
49518,26.26731355313233
49519,26.319378668852135
49520,26.589582919459808
49521,27.060656349866804
49522,27.670127641199443
49523,28.181588262265123
49524,28.384637282815035
49525,28.256877894608333
49526,27.81887503789151
49527,27.174961794133978
49528,26.586829259751482
49529,26.199496278467443
49530,25.84946814596507
49531,25.418439455267674
49532,25.140995052139118
49533,25.30792096550362
49534,25.972486633763143
49535,27.075617446345372
49536,28.472137302943302
49537,29.97662338005597
49538,31.618976826478825
49539,33.741555006611755
49540,36.681460459048864
49541,40.777565502602556
49542,47.56326405722965
49543,66.01147589917028
49544,46.89405992520407
49545,41.81136596657302
49546,38.611064472469096
49547,35.839745586766874
49548,33.41313559510647
49549,31.558496087939734
49550,30.32603469793065
49551,29.528521628431083
49552,28.867678091801068
49553,28.134310604739152
49554,27.324596785901207
49555,26.555760528544052
49556,26.020066145058017
49557,25.888523369766418
49558,26.035841201138744
49559,26.14821730211777
49560,26.09723703399716
49561,25.909364859344976
49562,25.62860347679348
49563,25.298060162223265
49564,24.855921966661715
49565,24.22557594614708
49566,23.500006836349918
49567,22.780999360963744
49568,22.08661615802722
49569,21.409320504962057
49570,20.76077289339934
49571,20.169432509126047
49572,19.656455311261993
49573,19.26412331824151
49574,19.02039634235007
49575,18.87598639137637
49576,18.753419889403034
49577,18.62463645684626
49578,18.438845783207725
49579,18.15453763377812
49580,17.847110559673965
49581,17.619452360811557
49582,17.48645726554533
49583,17.412351231062047
49584,17.33301675261013
49585,17.182238162959045
49586,16.97582026402115
49587,16.792504810237535
49588,16.685971631798964
49589,16.692299972006847
49590,16.81633758619786
49591,16.99358801123534
49592,17.13443248263793
49593,17.207178924771142
49594,17.244746493490215
49595,17.28053019747169
49596,17.318407162103075
49597,17.353515714668166
49598,17.395629377326422
49599,17.465613516591635
49600,17.594281866384577
49601,17.775005902555375
49602,17.973188972600042
49603,18.166333550698997
49604,18.356188359728378
49605,18.544684743682623
49606,18.748795077125582
49607,19.00736233416199
49608,19.321567003218426
49609,19.643725010109957
49610,19.898015584977674
49611,19.99549483813145
49612,19.90980874566582
49613,19.74606623276974
49614,19.58792235320967
49615,19.391717110050017
49616,19.133609026171754
49617,18.88763278722584
49618,18.73964916080083
49619,18.73620694116053
49620,18.816797100303976
49621,18.857373973017783
49622,18.811018221915496
49623,18.7442375828174
49624,18.71446784203822
49625,18.691638467679297
49626,18.585126072026195
49627,18.38145136114261
49628,18.187819447288636
49629,18.09260209590565
49630,18.086219064285586
49631,18.097923548765102
49632,18.054379269116183
49633,17.950113856181396
49634,17.860553201446045
49635,17.838839277373502
49636,17.874051216106245
49637,17.92086947908103
49638,17.91982224599164
49639,17.87508722090893
49640,17.848149767833405
49641,17.892748424158466
49642,18.01843470244461
49643,18.172773370779282
49644,18.245027678139575
49645,18.15989717580773
49646,17.957458730107877
49647,17.79863411976161
49648,17.828515654263217
49649,18.04590987953048
49650,18.36825539934236
49651,18.704169325879697
49652,18.964931603438025
49653,19.106076634618724
49654,19.187774177098255
49655,19.300761544315762
49656,19.477412385811657
49657,19.66027682713022
49658,19.76927278130541
49659,19.784792463732984
49660,19.749958673177638
49661,19.749951800080684
49662,19.843176017927696
49663,19.942668831073934
49664,19.938694378436274
49665,19.823648467896867
49666,19.59551673469405
49667,19.265344259025934
49668,18.902790883604954
49669,18.551412775262392
49670,18.247193735114063
49671,18.060737897808266
49672,17.983689576577785
49673,17.919819740652397
49674,17.874013038528087
49675,17.945913534232815
49676,18.169549215431275
49677,18.455467011912347
49678,18.687058618292664
49679,18.7948397218669
49680,18.76260096636959
49681,18.6506620281139
49682,18.559240363455334
49683,18.50106572130977
49684,18.454322569335876
49685,18.464301135856832
49686,18.52452034293549
49687,18.55701685162215
49688,18.577238323231796
49689,18.665453186050573
49690,18.817952751793754
49691,18.957875656362294
49692,19.03225514709084
49693,19.050062853134868
49694,19.061950910391317
49695,19.132425221801643
49696,19.259283909982067
49697,19.353501454707075
49698,19.35103563973132
49699,19.308101731868636
49700,19.301983875499385
49701,19.338736552551104
49702,19.376896921341533
49703,19.386784069163145
49704,19.385551332855506
49705,19.39048648797336
49706,19.384305959102058
49707,19.392963556008837
49708,19.464939832254032
49709,19.552615338222356
49710,19.543809401316672
49711,19.37937711710679
49712,19.070275269870077
49713,18.654094638424635
49714,18.209363696788238
49715,17.810984456103153
49716,17.495395633641056
49717,17.2476415739251
49718,17.020852011039054
49719,16.764146228310942
49720,16.477631704112852
49721,16.209695095209685
49722,15.993942915561291
49723,15.835779466043485
49724,15.736241611883159
49725,15.710321727250534
49726,15.768752367146753
49727,15.876083216907206
49728,15.965578162548157
49729,16.019050364468647
49730,16.08889105969261
49731,16.21055287472632
49732,16.340897571404803
49733,16.41250861658403
49734,16.4291820462978
49735,16.475872394259166
49736,16.606704689178624
49737,16.789764616190446
49738,16.966478612251382
49739,17.07084542612969
49740,17.083159106223963
49741,17.043461686687824
49742,16.992690088782304
49743,16.94127316569074
49744,16.883682935390105
49745,16.787936206156928
49746,16.648956716624102
49747,16.523702014845906
49748,16.452060134963784
49749,16.451179034486355
49750,16.572699425328885
49751,16.839364562374048
49752,17.20430834602983
49753,17.615421553444047
49754,18.04696603806218
49755,18.451035444576224
49756,18.798314332797073
49757,19.10487628349381
49758,19.380600737017826
49759,19.579076913202545
49760,19.720360892853822
49761,19.87968700601787
49762,20.07667787613873
49763,20.275483344122303
49764,20.466358908592362
49765,20.61161757915066
49766,20.65438422735191
49767,20.62869523860893
49768,20.63154774363097
49769,20.6959239550574
49770,20.76509122471448
49771,20.727554577707828
49772,20.50982729130159
49773,20.212786680427513
49774,20.049975463146378
49775,20.09541766509708
49776,20.207355454533648
49777,20.227730389527036
49778,20.127631134346547
49779,19.953208361489793
49780,19.795146665762797
49781,19.743519724392268
49782,19.766713016562456
49783,19.809394314666726
49784,19.925569025165764
49785,20.149182528386827
49786,20.42033671451449
49787,20.71748056754428
49788,21.11812516181474
49789,21.62081396000118
49790,22.110336232568464
49791,22.499127989332596
49792,22.78841199005084
49793,23.021724307268244
49794,23.273064826725815
49795,23.66224383538728
49796,24.19766285928982
49797,24.736188367227054
49798,25.105158498333587
49799,25.29083923465699
49800,25.43335472430281
49801,25.65414406213251
49802,25.88853278624449
49803,25.925137845069308
49804,25.63125402968105
49805,25.13624776549632
49806,24.670149360918337
49807,24.35816092955864
49808,24.118522156935875
49809,23.77204447986797
49810,23.30791336235282
49811,22.902435387232533
49812,22.620138033160792
49813,22.419962258175104
49814,22.315523580228273
49815,22.2775411023227
49816,22.212323693637856
49817,22.110333602434174
49818,22.07323274085184
49819,22.185009556990774
49820,22.44977200574843
49821,22.830537905194703
49822,23.26148537077089
49823,23.72104015920256
49824,24.279712902058584
49825,24.92573198794308
49826,25.361809902275088
49827,25.26649540920306
49828,24.731640919812197
49829,24.11000866941845
49830,23.66426192579596
49831,23.466467278393463
49832,23.425070141694807
49833,23.444763319406455
49834,23.54584535478142
49835,23.806883491085316
49836,24.29057025823374
49837,25.024397399818156
49838,25.9199085928875
49839,26.706479301248134
49840,27.129693491526155
49841,27.30922902517882
49842,27.568228808789712
49843,28.050196595821937
49844,28.638898998717195
49845,29.001132237251174
49846,28.841964651456337
49847,28.384637282815035
49848,28.093837869655644
49849,28.08710463062525
49850,28.20901368804105
49851,28.26031374688876
49852,28.188528344825144
49853,28.22265461973052
49854,28.663975652101577
49855,29.496948294616438
49856,30.43145593322299
49857,31.04741419939519
49858,30.9020412610028
49859,29.918301499207324
49860,28.578236464325144
49861,27.495681698188402
49862,26.90081808108884
49863,26.69214993415477
49864,26.663502815693043
49865,26.709349719363146
49866,26.868614643755034
49867,27.392642190401393
49868,28.45454046768154
49869,29.69288141023963
49870,30.519929399939628
49871,30.74531152892726
49872,30.444683169518697
49873,29.89762111464585
49874,29.47719686491964
49875,29.235838842861995
49876,28.952695763935296
49877,28.525005443461776
49878,28.020114609321865
49879,27.495668064819704
49880,27.042776124849315
49881,26.836509630105873
49882,26.86860481008982
49883,27.027890821121183
49884,27.364745399099093
49885,28.04005079664205
49886,28.941474451027347
49887,29.885070909667746
49888,30.75444960006432
49889,31.24827585699392
49890,31.195195758344582
49891,30.98140812699843
49892,31.00015758664211
49893,31.389762347304654
49894,32.27966134881358
49895,33.72933814063978
49896,35.572808068340066
49897,37.88524936519352
49898,42.10711551161551
49899,57.84155160195595
49900,44.41922657658883
49901,37.54892129274036
49902,33.66518831435545
49903,30.832444007558507
49904,28.553297873070335
49905,26.712098721490097
49906,25.43831666255312
49907,24.76139920584927
49908,24.48604528388759
49909,24.37130808176064
49910,24.292741730009404
49911,24.193366113959378
49912,24.084507800243614
49913,24.019014139731325
49914,23.94147014414397
49915,23.735272602547074
49916,23.387804523147075
49917,23.051805289673663
49918,22.902425918131453
49919,22.956285310019986
49920,23.066884937405426
49921,23.10849691540641
49922,23.104685765496367
49923,23.173181933487655
49924,23.37802664781045
49925,23.646099070161647
49926,23.86047371564704
49927,23.960264741589935
49928,23.995887940809524
49929,24.135576302837244
49930,24.48605891938225
49931,24.904721580646715
49932,25.179442577384314
49933,25.364266318110282
49934,25.62371621161857
49935,25.885893048396266
49936,25.980323536984336
49937,25.818331270068843
49938,25.39873973477343
49939,24.88378368759184
49940,24.479394563512887
49941,24.21271476079841
49942,23.926876513983526
49943,23.541859175031785
49944,23.14839194845551
49945,22.806677217428998
49946,22.458570488691443
49947,22.034615482397683
49948,21.487624420393384
49949,20.868480538812136
49950,20.338652360644183
49951,20.022028811524354
49952,19.890162161041353
49953,19.862719269113033
49954,19.865332346820633
49955,19.791249381932676
49956,19.601834634176555
49957,19.39172062611043
49958,19.236183493642258
49959,19.09770577972231
49960,18.925031058599345
49961,18.72933912831771
49962,18.531239103469833
49963,18.339754413742604
49964,18.191051599624995
49965,18.09578891505325
49966,18.044845210837263
49967,18.073467579685044
49968,18.226631853516746
49969,18.477688375431246
49970,18.769508521597086
49971,19.05362653777454
49972,19.287304576027598
49973,19.478646726853267
49974,19.669198300832072
49975,19.887533317133933
49976,20.11285050449002
49977,20.319380965753133
49978,20.511231864456164
49979,20.73910874905588
49980,21.04607133303249
49981,21.431222702493827
49982,21.865412249002283
49983,22.33283786623351
49984,22.81585496289074
49985,23.292413227535004
49986,23.75160516518642
49987,24.19767136559852
49988,24.584360456317125
49989,24.82583679886603
49990,24.883786178128453
49991,24.78665617603609
49992,24.667883880040165
49993,24.699700306724104
49994,24.911735068161338
49995,25.244662110860588
49996,25.66684264771474
49997,26.134791657153432
49998,26.52197796807478
49999,26.68925688869692
50000,26.683516150919374
50001,26.617930638098393
50002,26.45764784330289
50003,26.129386880692202
50004,25.692359255532644
50005,25.2713573545551
50006,25.0126409562342
50007,24.907057734259098
50008,24.765942790100294
50009,24.474963001246337
50010,24.17191949731846
50011,23.96862053957909
50012,23.887391157756216
50013,23.93516425471315
50014,24.031637917274082
50015,24.014804840090882
50016,23.897749217862074
50017,23.89361016685038
50018,24.093002535190756
50019,24.42186528091433
50020,24.811869815372592
50021,25.191466163285817
50022,25.51050207430579
50023,25.831285981271343
50024,26.21032656199286
50025,26.547309398413276
50026,26.79585166567859
50027,27.12059988662048
50028,27.683033277634728
50029,28.503826176793826
50030,29.55637482874475
50031,30.804929027054943
50032,32.000995583084695
50033,32.90675781960657
50034,33.50686774080304
50035,33.63966045634628
50036,33.198480422402056
50037,32.55618634850785
50038,32.04849375425855
50039,31.6441965238182
50040,31.286714543495336
50041,31.137531822359122
50042,31.409430172488136
50043,32.20377022958233
50044,33.33895145133909
50045,34.185388616636935
50046,34.09750082993925
50047,33.34465717104633
50048,32.590354401035746
50049,32.02742537866205
50050,31.468837638748095
50051,30.804948500299105
50052,30.039604869094894
50053,29.363414020151733
50054,29.027213590337176
50055,29.113924201215433
50056,29.53656274234247
50057,30.136890907635333
50058,30.6273411884385
50059,30.814013032234882
50060,30.91112136591169
50061,31.301259514724293
50062,32.26300819610423
50063,33.75428635577468
50064,35.3975047188105
50065,37.17554749098999
50066,39.65387377079955
50067,43.59981752173714
50068,51.224148510407865
50069,61.05587778419786
50070,47.73401288621344
50071,42.813722513013694
50072,39.743513624023464
50073,37.479425938466136
50074,35.549019942682115
50075,33.957651063034
50076,32.72695985228982
50077,31.901237093309767
50078,31.76668849099046
50079,32.48342330134306
50080,33.79985535899476
50081,35.34473963534513
50082,37.05252870808132
50083,39.2296780774733
50084,42.980358790702475
50085,52.63558447550774
50086,50.83858464664216
50087,41.791616157917524
50088,37.224421757301315
50089,33.9239813341761
50090,31.433655547604257
50091,29.528619601173993
50092,27.86139849611816
50093,26.305669884756764
50094,25.062350098357797
50095,24.262353144315547
50096,23.870813064479165
50097,23.75364890113978
50098,23.788400060528765
50099,23.862489613731775
50100,23.926876513983526
50101,23.962359738473687
50102,23.908144972624378
50103,23.72712643457789
50104,23.476243015487313
50105,23.175074111710472
50106,22.775630193069752
50107,22.39544858835689
50108,22.231132336557273
50109,22.315524269573594
50110,22.522129582424167
50111,22.779275120379758
50112,23.089557729334572
50113,23.385844716540944
50114,23.589797856904138
50115,23.710807554954513
50116,23.7884097371765
50117,23.848083008506606
50118,23.931043406670337
50119,24.067565951341802
50120,24.14838524846674
50121,24.02951537894744
50122,23.77200399095144
50123,23.59181677344057
50124,23.662249475143827
50125,24.016908979940233
50126,24.544013036196674
50127,25.0410107813379
50128,25.344615013354748
50129,25.49295307002183
50130,25.692251249636904
50131,26.0492163755927
50132,26.438147795700907
50133,26.85097938136873
50134,27.395744288822463
50135,28.003354926506063
50136,28.440223245398496
50137,28.517475145877825
50138,28.174903680052502
50139,27.59670771634021
50140,27.10542513962058
50141,26.883164311922787
50142,26.89494134380723
50143,27.04875399119068
50144,27.293850380498075
50145,27.63818296322569
50146,28.087109838075868
50147,28.646103990778027
50148,29.347935236882176
50149,30.19679286325146
50150,31.340717353481704
50151,32.89483124993472
50152,34.67313190235042
50153,36.65669355692842
50154,39.43983288998627
50155,44.4196741759625
50156,63.77687356144092
50157,45.275382475205
50158,38.39907426268287
50159,34.717068874037864
50160,32.72125324060349
50161,31.9640127999538
50162,32.059163867447
50163,32.37287917763092
50164,32.24172961568886
50165,31.63922934458157
50166,30.97198777576429
50167,30.413842011149768
50168,30.132737475599317
50169,30.20967140637165
50170,30.356901852206846
50171,30.27432013460787
50172,30.01436343607468
50173,29.893473148580277
50174,30.248409288121998
50175,31.238571170973156
50176,32.76129678327014
50177,34.37723498265962
50178,35.39189479571978
50179,35.501041481003355
50180,34.93521587089231
50181,33.77393100703885
50182,32.37282329722501
50183,31.316253134536687
50184,30.74526831179523
50185,30.49778096534125
50186,30.40068161944533
50187,30.44026961302003
50188,30.78195553536998
50189,31.5733718879563
50190,32.95900134926874
50191,35.26638389189976
50192,38.74215968891567
50193,43.44970126982804
50194,50.35220809407814
50195,71.04043160969744
50196,51.41878447824211
50197,43.55923973075288
50198,38.04267748215502
50199,34.11776265011435
50200,31.543538336694215
50201,30.005947019066035
50202,28.993631647362918
50203,28.07702560389762
50204,27.15077566482698
50205,26.371589644719574
50206,25.859795570791842
50207,25.64652785155589
50208,25.603467938055772
50209,25.49548911593285
50210,25.19871239247779
50211,24.747650874581403
50212,24.277545767258914
50213,23.89361413242063
50214,23.55781121145531
50215,23.15792346742644
50216,22.684889785709018
50217,22.26027664329893
50218,22.046147770058568
50219,22.07643755683997
50220,22.20885091565581
50221,22.324175548343447
50222,22.407685662964198
50223,22.484889901909725
50224,22.616488251972143
50225,22.924674412692276
50226,23.49020101186116
50227,24.245073250947776
50228,25.05522663151902
50229,25.841675782253887
50230,26.578324872523787
50231,27.327696548536945
50232,28.34649465843963
50233,29.852182572328747
50234,31.740930672097512
50235,33.767016620057724
50236,35.92136079501742
50237,38.64428312090854
50238,43.090851342854315
50239,54.36894268131095
50240,50.95770635003753
50241,44.1713202177302
50242,42.49683210839748
50243,43.29984248009787
50244,45.447174277358265
50245,47.34311455670462
50246,48.475588362550106
50247,49.48078608980107
50248,49.516281552782324
50249,48.09720449320938
50250,46.09189027645379
50251,43.78218485155862
50252,41.303525054866356
50253,39.48881472911958
50254,38.54355733164442
50255,38.18070623360278
50256,38.45350632694859
50257,39.750897525885286
50258,42.07344136670468
50259,45.70897084560025
50260,56.98057602925084
50261,47.339605903576086
50262,38.991753712150164
50263,34.738061061683574
50264,32.18205720265865
50265,30.668041331110004
50266,29.733088803510523
50267,28.83820376373801
50268,27.841589741298876
50269,26.862653628527916
50270,25.969848155661474
50271,25.26400123384795
50272,24.809575725589173
50273,24.4483735465873
50274,23.970709480574712
50275,23.42100295318476
50276,22.956232580444926
50277,22.56476196285618
50278,22.135717084242714
50279,21.681721033055148
50280,21.29166999916147
50281,21.04156323558032
50282,20.953877674313702
50283,20.92434384906212
50284,20.805745274271978
50285,20.598777817438627
50286,20.378664193294554
50287,20.14378213685657
50288,19.89146475365679
50289,19.642451794943348
50290,19.37074548565737
50291,19.040561642464453
50292,18.681370295871925
50293,18.35618614360899
50294,18.098988778887552
50295,17.960601488372447
50296,17.98368423742404
50297,18.07129304426208
50298,18.04483077120053
50299,17.87197177058264
50300,17.639614555261506
50301,17.457726353169196
50302,17.413335579077533
50303,17.47948389066223
50304,17.52119526392945
50305,17.471555250676825
50306,17.371076536353083
50307,17.282369065245735
50308,17.284316925275235
50309,17.43988033983813
50310,17.718714195510398
50311,18.02369652968592
50312,18.299342361522008
50313,18.527880873497313
50314,18.714406471727166
50315,18.91907743776976
50316,19.20460438041766
50317,19.53368871348014
50318,19.783471062621565
50319,19.920295342345483
50320,20.037943308107163
50321,20.23853630000222
50322,20.553398370868322
50323,20.924231260126117
50324,21.25933960879927
50325,21.519057775659448
50326,21.688073879529544
50327,21.71554956475287
50328,21.59848108479116
50329,21.443736694128923
50330,21.378246469200228
50331,21.4515663315418
50332,21.593699865316417
50333,21.69137021708934
50334,21.70427103212308
50335,21.715567576736895
50336,21.77389497668618
50337,21.83097046351531
50338,21.866980209932358
50339,21.969458224301206
50340,22.159393045803355
50341,22.376081277906366
50342,22.51310412557772
50343,22.39364408921306
50344,21.946146272077392
50345,21.365696264222123
50346,20.887512523192772
50347,20.566175433838907
50348,20.323395511360104
50349,20.037902506550548
50350,19.633512551099727
50351,19.194964015010083
50352,18.91564101481173
50353,18.837640452987127
50354,18.805204630677753
50355,18.726919116083913
50356,18.62906714096797
50357,18.532260046043724
50358,18.496468380848064
50359,18.609880638980908
50360,18.85153560676119
50361,19.096426272473643
50362,19.256758176547606
50363,19.310540177472827
50364,19.28243345321546
50365,19.25074791073039
50366,19.2751149199847
50367,19.326474622215358
50368,19.335015502402687
50369,19.262895211348273
50370,19.10608058531414
50371,18.873648372613864
50372,18.62124264774706
50373,18.41892770512937
50374,18.28299043205148
50375,18.224477368765033
50376,18.278661937738647
50377,18.42995222025474
50378,18.624606989120892
50379,18.858535498265585
50380,19.14322258646417
50381,19.49114149648925
50382,19.95980176764792
50383,20.560570330251913
50384,21.131711000745348
50385,21.467242564218488
50386,21.55871121925123
50387,21.582562367231848
50388,21.680072040783212
50389,21.873580240290362
50390,22.167949753564663
50391,22.52204500021341
50392,22.850664289997816
50393,23.129339059221785
50394,23.413224352070536
50395,23.74126878869301
50396,24.14624166947275
50397,24.674656576337565
50398,25.2737604000126
50399,25.82088080265671
50400,26.28097203801619
50401,26.74095468060105
50402,27.287733632119355
50403,28.023450202122522
50404,28.986143989222413
50405,30.00536382583394
50406,30.90551507418214
50407,31.68330539388809
50408,32.34929181353286
50409,32.841645030481885
50410,33.13804647166602
50411,33.27160668459903
50412,33.40065668773831
50413,33.69661892907278
50414,33.99023543969167
50415,33.77453865000262
50416,32.74978539604936
50417,31.26264376331077
50418,29.934924972945392
50419,29.076081111906312
50420,28.6818106839064
50421,28.67773544159995
50422,29.07421784855555
50423,29.882550648852025
50424,31.203325566322388
50425,33.20391138904875
50426,36.02987952067175
50427,39.41134249432306
50428,41.7684901312045
50429,40.60364716235658
50430,37.26353335556367
50431,34.4052622913682
50432,32.86004378984432
50433,32.54540155265981
50434,33.16821285491692
50435,34.52420541831762
50436,36.90400232393508
50437,41.33437731906373
50438,51.41934525619099
50439,51.60437438330516
50440,42.586295186208545
50441,38.97352978268147
50442,37.93229229767207
50443,39.43855319565876
50444,45.604232253779394
50445,52.14393432873079
50446,40.34716669593776
50447,37.08703324539914
50448,36.602082511173506
50449,38.15979232685367
50450,43.419730737463205
50451,56.81816701139845
50452,39.71622415659806
50453,34.738663192227634
50454,32.23624007616547
50455,31.26762055389929
50456,31.613334616151185
50457,33.26513816497011
50458,36.81053371770526
50459,44.557293509151094
50460,57.68923678521623
50461,45.89676195676823
50462,45.90289861647091
50463,55.14695135157919
50464,47.12158479421744
50465,38.464441006890155
50466,34.38431644363511
50467,32.09097890240277
50468,31.023678098590718
50469,31.252372655732575
50470,32.72051159101835
50471,35.41953110841427
50472,40.47677398263987
50473,59.17457915954114
50474,42.283826935067744
50475,36.180555992585596
50476,33.49360157676523
50477,32.641030947846055
50478,33.16812896659008
50479,35.15322056396285
50480,39.14615975331844
50481,45.54793153079245
50482,52.280919495578075
50483,52.745681025983785
50484,50.370890291445264
50485,50.41984349406749
50486,55.5515606317131
50487,74.23444846704767
50488,58.83378126381839
50489,60.706669967909235
50490,71.98390957213199
50491,90.30899869919436
50492,74.02510939869124
50493,57.43770249200325
50494,47.53325033847897
50495,41.740260375566
50496,38.30042534752424
50497,35.79075070852706
50498,34.00396228813153
50499,33.05437458530577
50500,32.4838102380026
50501,32.026573930254955
50502,31.91591551090766
50503,32.31767211145718
50504,33.30777908562113
50505,34.81805832658919
50506,36.2949071226937
50507,36.876045422799926
50508,36.576107833759515
50509,36.03059296607103
50510,35.399523542269364
50511,34.55256601171395
50512,33.81991237862371
50513,33.3568357939312
50514,32.923571289906505
50515,32.450331944082734
50516,32.112516504211904
50517,32.12857501195641
50518,32.85409729058466
50519,34.73131688542486
50520,38.23495769256917
50521,44.3504555792898
50522,60.4412813565319
50523,51.85181851952777
50524,47.34322424780317
50525,46.36133089693115
50526,46.25271813510588
50527,46.96345599272186
50528,50.958714988448634
50529,63.380529506422064
50530,46.7869805026002
50531,41.941391469411926
50532,40.3700093248985
50533,41.381015011933
50534,46.54277296090454
50535,60.41450052252743
50536,44.98368426536521
50537,40.98545349652454
50538,39.26779947254647
50539,38.49884230238489
50540,38.39882248235891
50541,39.30443163809248
50542,42.36743072956426
50543,51.482046075378385
50544,52.22655127353122
50545,43.822959417841545
50546,40.46766525548857
50547,38.29889412453882
50548,36.728955032703425
50549,35.72556685787863
50550,35.54026957869973
50551,36.51339652862674
50552,38.50989187334846
50553,40.92697976447879
50554,42.90170159309383
50555,43.32168793259599
50556,42.139960305437754
50557,41.20307478088365
50558,41.48802436882018
50559,42.261710970900026
50560,42.318317016106974
50561,41.41189282571524
50562,40.05346199741747
50563,39.15615617616304
50564,39.666422265066934
50565,41.86099733985846
50566,44.77198848369475
50567,47.42158931125148
50568,49.69711365257365
50569,50.59879290594806
50570,49.56046874038188
50571,47.83172037009713
50572,45.959319814916235
50573,44.330182844507526
50574,43.34399322841821
50575,43.52504421808643
50576,45.225452506842586
50577,48.45499386728983
50578,56.065083155091585
50579,58.2111685507092
50580,50.39120200166127
50581,49.658993516002226
50582,52.39314474641862
50583,61.66092240893289
50584,59.02177585581009
50585,52.37249152212263
50586,48.202469944820294
50587,43.989237063315514
50588,40.35078275778715
50589,37.75071582383822
50590,35.96381263930787
50591,34.54489406728021
50592,33.51233540231957
50593,32.98273744297567
50594,32.70983981751471
50595,32.41705329766531
50596,32.433508451954125
50597,33.22869670550661
50598,34.80376785993678
50599,36.68189375036753
50600,38.79297150706592
50601,41.838148319237725
50602,47.06236801931597
50603,57.39975310536682
50604,58.59905167883135
50605,54.62874246881509
50606,52.059933986173235
50607,48.098379055709856
50608,44.377412294112276
50609,41.77725073224678
50610,40.3700093248985
50611,39.57548167532535
50612,38.688584847711695
50613,37.419423070157535
50614,35.831210862059585
50615,34.11105031550856
50616,32.60176693545048
50617,31.568206424614086
50618,31.00887388429255
50619,30.82283254090267
50620,30.749522459142273
50621,30.667833777221986
50622,30.873494632175557
50623,31.676412663386845
50624,33.00716574701708
50625,34.619329361954044
50626,36.20451644333609
50627,37.566669496409
50628,38.967674057733305
50629,40.820713931660464
50630,42.90687235348101
50631,44.719394336463445
50632,46.52929205003565
50633,50.48266875524586
50634,72.35019852575361
50635,49.75043924417443
50636,43.736718639478255
50637,40.01009034988181
50638,36.78964487416352
50639,33.88472449309887
50640,31.60364584095308
50641,30.153703704038236
50642,29.480969128271678
50643,29.375046284923982
50644,29.54812201927055
50645,29.863842158915688
50646,30.35179579488085
50647,30.96679253999016
50648,31.50794297312139
50649,31.74510272471857
50650,31.607945715666386
50651,31.175687763288696
50652,30.65902189351597
50653,30.304647077899183
50654,30.119943361551048
50655,29.901579293372848
50656,29.564409188391227
50657,29.247426428364463
50658,29.094831728233107
50659,29.08702019338888
50660,29.05346227836389
50661,28.84195225948848
50662,28.475557041638293
50663,28.07352403349843
50664,27.718288684763497
50665,27.382932915648706
50666,26.977068983953885
50667,26.396523950028072
50668,25.679582959411576
50669,24.98435329541139
50670,24.514987922873015
50671,24.38008170616571
50672,24.49049727443351
50673,24.609005468374853
50674,24.554992612709412
50675,24.404133147594763
50676,24.40645253153052
50677,24.640662720679213
50678,24.981744660854698
50679,25.297871119444757
50680,25.505475701120073
50681,25.50050106705601
50682,25.281089417313794
50683,24.951428336401005
50684,24.622457176291412
50685,24.364612956082844
50686,24.251516493167408
50687,24.28403957208429
50688,24.305748717024937
50689,24.180074531486653
50690,23.980519896279297
50691,23.8620466952828
50692,23.887052600025367
50693,23.991263956661268
50694,24.05017395774169
50695,23.974493419820885
50696,23.771512369940766
50697,23.401055847366912
50698,22.848754732090953
50699,22.227665433615478
50700,21.67680628164667
50701,21.27313117112997
50702,21.022023185438155
50703,20.871195457889336
50704,20.74160866100806
50705,20.623962578454496
50706,20.565869941559846
50707,20.60843519465266
50708,20.748918793938582
50709,20.937410712088433
50710,21.00117664308826
50711,20.746222069817115
50712,20.248126419972948
50713,19.731941983367825
50714,19.29098426669367
50715,18.914461597744452
50716,18.584926926082044
50717,18.289187255808113
50718,18.02641668386211
50719,17.805456877308824
50720,17.651586193679357
50721,17.57915715186206
50722,17.553150305410693
50723,17.543169167827692
